"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Neuchâtel,Hairdresser,active,adset,51,51,1,"Link Clicks",2,0.24494117647059,0.12247058823529,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Hairdresser,active,adset,69,70,1.0144927536232,"Link Clicks",3,0.37761764705882,0.12587254901961,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Hairdresser,active,adset,72,72,1,"Link Clicks",3,0.42864705882353,0.14288235294118,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Hairdresser,active,adset,79,79,1,"Link Clicks",10,0.43885294117647,0.043885294117647,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Hairdresser,active,adset,160,160,1,"Link Clicks",6,1.0103823529412,0.16839705882353,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Hairdresser,active,adset,164,168,1.0243902439024,"Link Clicks",10,0.8675,0.08675,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Hairdresser,active,adset,20,20,1,,,0.10205882352941,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,247,247,1,"Link Clicks",3,0.92021604938272,0.30673868312757,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,4,4,1,,,0.020679012345679,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,18,18,1,,,0.082716049382716,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,78,78,1,"Link Clicks",2,0.35154320987654,0.17577160493827,2020-08-31,Ongoing,2020-09-01,2020-09-02
